Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKx - Closing force,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality
104.26611,84.9949,6.914553,3.1838222,74.76833,919.40186,904.8191,110.69147,102.79925,143.75995,930.2739,8.949161,18.743225,1
104.107475,82.4536,7.0438986,3.8370225,74.72501,919.3984,954.10126,108.512405,104.3893,144.82797,920.90796,8.681138,18.686394,1
104.12677,82.09641,6.8858805,3.1801107,74.950615,919.10675,907.2761,120.783966,104.21045,146.3983,920.65015,9.0015745,18.747635,2
104.03864,82.65481,7.016798,3.5275776,74.817,919.4003,912.52496,116.83432,102.620125,145.24432,923.54004,8.999764,18.877869,2
104.247696,81.643715,6.84012,3.3830688,74.79231,879.5129,936.01044,116.50618,106.83595,145.5595,921.54065,8.833265,18.602272,1
104.09585,80.81012,6.9145184,4.294974,74.80107,918.6458,913.31635,118.974495,104.321014,146.59691,930.3988,8.240811,18.953623,2
105.15773,80.60252,6.873196,3.3149617,74.739136,881.52106,906.3452,115.80744,105.556404,145.22256,927.4767,9.045037,18.673893,1
107.03489,87.352295,6.8436985,2.8799782,75.1361,919.35474,916.43384,122.86383,103.14456,146.20943,920.9595,9.221749,18.814217,2
107.18608,87.59155,6.9676976,2.1694126,75.003525,912.009,907.62195,111.3742,104.58133,146.15366,926.219,8.471345,18.639431,1
104.43252,83.343834,6.920386,3.6201131,74.658966,877.3772,907.16693,138.00845,104.48781,145.16685,927.0797,9.06575,18.465101,1
104.76062,82.42837,6.935768,2.6549435,74.6223,915.61774,907.44434,112.999115,103.22438,143.1014,955.32214,8.488929,18.803013,2
104.12656,81.62991,7.114864,3.6257577,74.67855,919.36676,933.6184,112.242584,104.97368,143.43584,930.5774,8.65443,18.647654,1
104.79562,87.71913,6.7073607,3.036058,75.03831,909.7784,908.3009,114.97403,106.48007,146.19135,921.3019,8.764289,18.804733,2
104.27683,81.82741,7.058166,3.4927213,74.822296,919.2233,912.3322,121.4623,103.92711,146.02446,925.5737,8.778796,18.925085,2
106.31418,90.72719,6.6028204,2.7684793,75.01901,888.3213,908.5841,111.10539,105.37956,146.11632,926.7464,8.854002,18.779543,2
104.0185,80.92245,6.8941607,3.455014,74.785774,905.95544,909.3138,112.88822,106.37064,144.51628,923.0383,8.751079,18.700304,2
107.25848,83.55816,7.310681,2.6921008,74.77313,904.1306,907.57,132.95271,102.560524,143.07857,929.4491,8.946882,18.789288,1
104.046135,80.36303,7.4312625,3.1516967,74.71497,877.75903,898.7627,127.39913,102.88905,145.26988,926.15845,8.924176,18.82345,1
103.93611,80.11682,6.728348,4.3368783,74.76327,905.048,912.51294,112.365265,105.84802,146.7773,927.8533,8.482421,18.711275,1
104.09687,80.269875,8.158033,3.38009,74.68606,893.10126,904.9994,119.40835,103.8044,145.16167,932.2168,8.67405,18.900173,1
103.979645,83.61568,7.0205226,3.5715177,74.70531,918.8724,949.8576,113.86353,104.53471,145.27072,923.72253,8.767412,18.487741,1
107.44158,90.31531,7.32031,3.25931,74.95786,919.4098,907.79083,136.1749,99.37467,142.35696,923.584,9.191717,18.934525,1
104.260864,85.36589,7.100338,3.4002018,74.759056,919.40955,949.42017,110.57347,102.39292,145.34348,920.5838,8.674912,18.728104,1
104.01068,81.532265,6.970769,3.3368726,74.70309,916.29755,920.8286,113.891174,104.50164,143.36786,932.0261,8.515561,18.692112,1
104.80505,86.067055,6.917103,3.1950457,74.960304,919.03107,901.98663,117.44013,102.33603,145.71538,922.2453,9.113729,18.687557,2
105.41486,88.85652,6.7599006,3.177739,75.26496,919.3804,905.91516,118.66286,103.73796,146.56274,924.70764,8.939183,18.82958,2
103.90489,80.14376,6.8122334,4.224702,74.68705,894.6111,908.79584,118.10205,105.369255,146.23067,928.7778,8.385745,18.898558,1
106.110176,84.765465,6.861954,2.8113532,75.06997,919.0992,908.24915,119.35707,105.24166,146.3483,922.4341,9.210252,18.805557,2
103.96845,81.06094,6.833694,3.6075702,74.67689,887.2894,932.4527,121.92569,106.03748,144.26666,923.2595,8.944441,18.489632,1
104.53634,86.679436,7.0333695,3.8743267,74.75831,911.8179,988.953,125.86113,104.9834,146.28485,926.0132,8.856354,18.694754,1
103.897316,81.47385,6.927033,3.2075117,74.81839,918.4464,910.5061,113.498856,104.56981,144.4145,923.61816,8.645963,18.624552,1
104.284904,82.34824,7.0943723,3.4066358,74.7671,919.4078,913.2922,117.80634,104.27317,144.87589,926.8149,8.835441,18.751995,2
104.80141,87.686325,7.052618,2.4223878,75.01968,877.3384,974.22394,124.72303,103.83803,147.15271,919.59906,7.8443575,18.763996,2
103.95785,81.28942,6.8834605,4.2373476,74.713455,908.03937,921.21674,114.74609,106.6399,145.77315,925.0325,8.640844,18.809177,1
104.068214,82.85881,6.828226,3.6121845,74.746475,877.07874,947.81915,122.08357,107.047295,144.66734,922.5542,8.690859,18.735783,1
104.38979,81.75025,6.905773,3.6685488,74.633095,876.5433,896.8761,139.61859,103.989174,145.25801,929.3989,9.184893,18.597475,1
104.113235,81.27993,6.875732,2.9327352,74.691025,876.69763,925.7556,126.84386,105.08548,143.5009,924.92163,9.169826,18.760468,1
105.96552,86.66473,7.2734146,3.8373022,75.32723,873.62335,990.1655,121.39582,101.494545,146.83737,927.7152,8.511803,18.789253,2
106.80612,84.487144,7.800244,3.020352,75.338264,919.27673,919.2916,125.2681,104.1473,146.45526,921.8259,9.268384,18.911999,2
107.640205,83.19495,7.1871634,4.320467,74.81458,896.91504,931.3542,135.17189,104.11921,146.87946,938.3834,9.195202,18.9428,1
104.466545,85.674484,7.2469945,3.9936185,74.71025,919.40295,970.48505,119.18927,104.180405,145.42474,923.7112,8.661484,18.648787,1
106.73552,91.31826,6.723441,2.9771676,74.990875,903.6467,901.7622,117.010414,103.28175,145.43262,930.09985,9.062601,18.687067,2
104.82258,88.565254,6.823915,3.0118024,74.87245,905.9634,900.4502,113.900085,103.1347,144.79189,925.24677,8.849104,18.610668,2
104.00237,80.52916,6.956201,4.220473,74.765274,915.8853,912.6644,114.54021,104.21359,146.05011,928.17444,8.435141,18.918842,2
105.705536,89.06799,7.1522193,3.1061192,74.72473,875.7489,998.5581,133.26888,102.87173,146.65738,929.6186,8.732335,18.891546,2
104.35054,85.14819,6.9705963,3.1493263,74.7323,877.62744,980.35657,122.310104,104.49854,146.02621,924.56335,8.396568,18.772564,2
103.98086,80.94295,6.923307,3.6244056,74.72403,879.7417,905.218,123.16399,105.94414,144.54257,929.21576,8.77857,18.805456,1
107.09146,82.70445,6.9932566,2.846463,74.925354,918.293,910.43896,123.55477,104.096634,145.2657,926.2278,9.10021,18.817518,2
104.24428,84.61374,6.92429,3.0997496,74.77927,919.3913,907.6853,109.86992,102.346596,144.14824,925.5204,8.780898,18.76596,1
104.02911,83.247116,7.1845326,4.318832,74.7185,919.3741,968.6316,116.27662,105.355125,146.19951,924.4564,8.751594,18.68606,1
104.780106,86.91351,9.184323,2.8820057,74.82436,919.3684,907.5376,111.39017,101.99091,145.02115,924.93665,8.428841,18.695295,1
103.94811,80.83327,6.962332,4.0769205,74.71215,882.1915,926.7007,123.05002,105.47174,145.30171,925.604,8.430843,18.92224,2
105.463104,85.59554,6.9893956,2.8594964,74.65979,876.02313,986.24,125.03908,100.7962,142.72188,942.41327,9.283857,18.801435,2
104.45061,82.69116,6.918811,3.0025377,74.79131,918.9245,912.1144,119.30249,105.26466,144.72763,941.4027,8.7423,18.806276,2
104.433205,84.03302,6.775045,3.3058763,74.9116,874.20746,924.43695,110.87801,104.12028,144.8891,924.27405,8.721161,18.561203,2
107.24243,90.63801,7.043846,2.237578,75.00585,910.4633,931.03595,124.73197,103.86705,146.57053,923.3331,7.649308,18.526537,1
106.767136,91.09727,6.7015266,2.9198613,75.001274,906.7811,903.113,111.48564,103.56725,144.91687,928.94916,9.2367325,18.797882,2
104.25396,81.33043,6.927931,3.3465266,74.65307,876.6632,895.0086,137.63231,103.313896,144.89792,924.93365,8.996717,18.749195,1
104.05407,82.39935,7.025012,3.448466,74.793465,911.69604,935.2853,115.060524,105.625496,145.61327,922.2733,8.6475115,18.687973,2
104.05205,80.85298,7.0703416,3.4010186,74.77002,881.19446,911.70416,130.17221,106.04532,144.32603,923.40295,8.64861,18.813473,2
103.91484,81.22906,7.005724,3.4073007,74.71133,903.5372,902.41797,119.39743,105.38619,144.19904,926.4985,8.783612,18.8342,1
106.31413,80.81318,6.946188,4.0252533,74.77402,909.6741,909.4459,118.02129,102.45321,146.56494,932.4022,8.951242,18.957796,1
106.507835,89.41706,6.9691324,3.4250896,75.07481,919.4071,907.07166,126.323204,102.17723,145.10602,923.8008,9.270756,18.868458,2
104.10192,81.164215,6.917058,2.9785275,74.741356,918.61896,907.247,116.68052,104.175354,144.29103,929.9617,8.804652,18.641373,2
106.90871,89.81719,6.825959,2.3108838,74.96079,877.22034,946.8068,110.59159,102.10048,146.08087,927.82263,8.9217,18.694592,2
104.331024,81.83342,7.136365,3.7901084,75.08341,919.40875,916.4696,117.65059,102.51628,145.93459,920.9317,8.816812,18.613285,2
105.218666,87.25508,6.8303666,2.4171686,74.72241,875.50397,968.4871,127.70872,102.11757,145.31975,933.48376,9.059081,18.80521,2
104.062546,81.03755,6.993803,3.4813085,74.77662,884.5435,925.0507,116.67998,106.778824,144.36787,924.26276,8.782105,18.815811,2
104.15359,82.75663,7.039527,3.1956892,74.710175,906.7586,902.22156,129.92838,103.469246,144.79475,928.9475,8.896172,18.436306,1
104.64409,86.68421,6.955678,3.1203382,74.96677,909.0525,907.4867,116.08949,103.27818,145.82712,928.2347,8.583391,18.712536,2
104.24814,81.335724,6.980041,3.221486,74.7756,891.10046,909.3118,126.502594,104.15687,145.75215,936.2485,8.833487,18.967201,2
103.93901,81.137886,6.7581487,3.45964,74.72597,877.0252,912.3113,126.40747,105.46852,144.3556,923.92993,8.674328,18.606611,1
104.33041,82.29927,6.859897,3.491775,74.66774,875.76245,898.32983,136.86649,104.093056,144.93309,926.20325,8.979437,18.519531,1
104.73268,82.04387,6.9838114,3.1494489,74.85887,916.06793,906.6706,116.59627,106.98237,144.9571,919.71814,9.177576,18.843634,2
106.088684,90.94013,6.774393,2.052951,75.13873,877.96436,966.6084,117.77339,103.06287,147.07384,921.78503,8.277683,18.77008,2
104.158745,81.17059,6.872247,3.1486964,74.742035,879.7362,897.69525,133.87216,104.08839,144.96347,924.5154,8.664183,18.92294,1
104.14236,81.76192,6.945749,3.5308998,74.75163,882.7043,905.2127,134.72098,103.25072,145.79572,932.386,8.215777,18.966465,2
103.954956,81.61158,6.8948107,4.007521,74.79152,919.35065,943.88,111.14725,105.390564,145.81445,922.4767,8.690106,18.705944,1
106.56373,91.04158,6.677297,3.2409902,75.09435,880.67194,908.8563,111.8303,103.759766,146.02502,928.83484,9.06195,18.843914,2
104.41597,80.97455,6.9087586,3.2937334,74.723366,919.2941,910.37933,117.09695,103.89197,144.3063,926.6948,8.821612,18.69732,2
104.5309,84.93856,6.8952675,2.9911656,74.86645,917.2716,899.4042,114.537476,104.9144,145.51117,924.5029,8.952407,18.919447,2
104.41563,81.33746,7.1507387,3.0140338,74.93228,876.83044,944.2782,119.47016,103.31543,146.1659,926.4615,8.683518,18.546566,2
104.81534,80.606995,6.951952,3.833529,74.69501,881.2028,905.8235,113.34015,106.597855,144.88168,928.579,9.087335,18.810589,1
103.96261,80.574,6.8742,3.2285504,74.73545,879.9415,908.1528,122.837875,103.59026,145.1986,924.0829,8.591281,18.82159,1
104.198265,82.11337,6.889804,3.3704677,74.76824,916.8294,907.26587,115.12237,105.459175,144.20932,929.5929,8.71747,18.928783,2
104.62429,88.65221,7.476879,3.6104634,74.811806,919.4065,910.1904,121.841606,100.36741,144.35007,921.80615,8.283404,18.755306,1
104.93815,89.69431,7.4023,3.2537012,74.82007,919.3941,899.4478,121.04551,101.10864,144.08775,924.09174,8.65206,18.754442,1
105.43385,81.61212,6.998154,2.5233753,74.80955,877.3003,900.436,124.39086,104.12475,145.00339,924.9927,8.970403,18.671387,1
104.06269,81.2738,6.8862686,3.0271575,74.79454,882.718,900.07605,130.00282,103.880615,145.62384,923.3544,8.534156,18.94703,2
103.896645,82.03143,6.8606253,3.8145237,74.75351,917.5231,936.15216,110.53559,106.75082,144.22397,921.324,8.721611,18.613201,1
103.87601,80.89762,6.8933406,3.7857578,74.80356,904.6914,931.6384,113.54967,106.48108,144.24995,922.2877,8.865419,18.651579,2
104.3546,80.64478,9.258939,3.0084844,74.80269,889.2128,910.4246,121.96002,105.938934,144.4855,926.7877,9.21527,18.925432,1
104.04547,80.93098,6.874583,3.2052026,74.787865,878.1967,905.4333,121.063866,106.23409,144.08255,927.8552,8.874724,18.797323,2
104.747795,82.11499,8.156733,2.9528089,74.84026,884.07697,902.76984,124.20935,103.62332,145.68523,926.2139,8.851258,18.9534,2
105.3934,89.52931,9.505133,3.3165586,74.90975,919.0747,905.39374,113.25218,101.45195,144.09462,925.5305,8.728568,18.869999,2
104.29866,81.21705,7.1068883,3.4044335,74.73554,919.31744,916.99255,117.6974,105.130035,144.88632,923.9665,8.908757,18.666485,2
104.29726,83.90645,6.8296275,3.9768045,74.71753,878.0389,933.7925,132.11525,105.58687,145.53198,925.07434,8.977853,18.612913,1
104.2852,81.59053,7.016491,3.0936577,74.728806,888.9381,906.49603,117.635284,104.17516,143.84747,932.82513,9.020591,18.941322,1
103.949715,80.50634,6.9743214,3.1353366,74.694046,913.7428,930.68494,113.57317,103.62668,144.17078,925.3452,8.687125,18.58067,2
104.2179,82.59345,6.8751793,2.9332976,74.73274,879.30475,915.4929,131.4591,104.33469,144.63551,925.84863,8.761665,18.69458,1
104.503944,88.13295,6.872416,3.417356,74.83728,919.40924,902.5354,111.19083,100.75472,143.46703,924.8194,8.962979,18.812511,1
103.83826,82.25002,6.973331,3.1643257,74.75316,919.2497,909.3439,117.15818,102.678955,144.66771,924.9153,8.739101,18.56616,1
105.4015,87.74077,10.475626,3.6054814,74.897934,919.40594,921.86145,116.98247,102.94429,142.88078,929.89136,8.504738,18.937435,2
107.89474,91.74987,7.105629,2.4815283,75.11231,890.4596,928.79584,129.71269,100.78948,146.12424,926.1195,8.721491,18.803509,2
104.84975,85.6216,6.9204497,3.6537077,74.7271,875.27466,980.639,130.86166,104.38961,144.42554,926.07263,8.782479,18.689629,2
104.34541,82.51058,6.9530764,2.7505357,74.703094,906.6457,897.3853,117.897766,102.76267,144.03967,932.74927,8.762653,18.641567,1
105.04856,80.18733,7.037193,3.188234,74.73342,919.1907,922.2911,118.141556,103.44161,145.34175,926.6336,8.970905,18.772202,2
104.46917,81.012436,8.552035,2.580667,74.74524,888.1422,902.8681,116.54145,102.87177,144.58252,930.55286,9.014832,18.806664,1
104.16041,82.83516,7.003173,2.8896658,74.810425,918.4803,905.1324,116.37057,104.00262,145.05595,923.95337,8.982626,18.703213,2
105.63073,90.476906,6.8096886,2.9835567,75.05767,876.9067,925.1283,111.29257,101.72405,145.86081,925.35266,8.974218,18.452072,2
104.1707,80.95198,6.8878045,3.2600458,74.68935,882.5528,923.9399,122.07754,104.8231,144.38995,931.4263,8.501847,18.63878,2
104.39282,80.73242,9.13694,3.4144776,74.621025,885.34314,912.46515,131.89154,102.385796,144.9514,942.2445,8.999599,18.97528,1
106.41174,91.721954,7.151979,3.8548427,75.38601,885.6851,905.99084,125.74593,100.43043,145.47409,924.38794,9.15578,18.709919,2
104.14972,82.96647,6.9564176,3.206891,74.77432,919.40045,909.8529,113.05163,103.037315,144.7801,923.2554,9.066955,18.73082,1
107.48546,80.51488,7.3374863,2.6743097,74.814384,891.49414,910.45074,128.44293,102.62591,143.27089,932.4592,9.219131,18.869287,1
104.13796,81.5827,6.949426,3.3246043,74.9161,919.1548,909.0461,117.36503,106.19098,146.26147,916.9096,9.000771,18.692127,2
106.27315,83.85526,6.8002152,2.7594411,74.892525,890.173,903.9764,114.579185,105.210175,145.1592,926.40656,8.811439,18.810738,2
103.92542,81.92954,6.8509407,3.836397,74.720634,918.1631,923.11017,111.44643,105.132774,145.30542,926.3301,8.783446,18.581602,1
104.81775,82.95481,8.784148,3.5372193,75.21365,917.8545,929.4677,128.37251,105.19709,146.1975,931.937,8.823753,18.954475,2
104.527115,82.83799,6.908593,3.1421316,75.24811,917.69696,910.5928,120.42758,106.28015,146.69159,916.6572,9.132067,18.835798,2
104.54642,84.551765,6.9851217,2.9280546,74.70988,876.4134,980.214,126.659706,104.03276,145.16826,925.76355,9.009997,18.70637,2
104.373474,83.12873,6.9228725,3.3347092,74.67904,876.116,907.68994,135.33437,104.41587,144.49896,923.9292,9.029883,18.604618,1
103.88743,81.42884,6.878554,3.8445544,74.75557,915.3842,928.9019,115.232315,106.517914,145.44463,922.9966,8.885921,18.551,1
104.34775,82.6292,6.8747053,3.0006716,74.79814,919.16,905.7528,116.040405,104.13879,144.9994,924.6566,8.92099,18.738314,2
104.29051,81.44714,7.124537,2.797332,74.75068,883.56104,905.0707,123.17631,104.32946,144.61247,941.14624,8.583496,18.919136,2
104.024155,81.60794,6.822253,3.8794205,74.768265,909.96387,906.7879,113.729614,106.94385,144.85971,926.56104,8.853543,18.777325,1
103.95277,82.84392,7.0169034,3.0329137,74.82553,919.30664,913.05646,108.77693,103.90997,145.13397,924.4164,8.897787,18.61625,1
104.17549,81.288704,7.8139596,3.0351584,74.83034,881.6522,906.94025,125.86912,106.699814,145.22084,923.8135,8.881956,18.902359,2
103.99915,80.89011,6.9827466,3.4040787,74.66023,882.3133,906.24713,124.978775,104.89866,144.41605,928.60547,8.678703,18.832245,1
103.922165,80.6719,6.8787622,3.9065824,74.89856,894.5913,919.6138,115.31203,107.21363,145.96074,918.82495,8.543619,18.658604,2
104.052795,81.48056,7.0402064,3.029393,74.7534,880.9771,912.22266,125.93024,105.46821,144.77138,924.6956,8.70274,18.821407,2
104.16831,81.33409,6.930184,2.9666817,74.739555,880.042,907.0199,124.02398,105.60037,144.79602,935.6128,8.622131,18.797876,2
104.913475,88.59115,6.8356633,2.905705,74.88736,919.3947,898.6007,110.85084,102.65081,145.19925,923.08484,8.853008,18.640358,2
104.03199,82.27189,6.9324656,3.5408592,74.78636,880.3379,922.8025,123.15658,107.17287,145.25063,920.73926,8.35956,18.862236,1
104.62194,83.44273,6.9794683,2.9493492,75.05089,874.16064,947.211,122.94626,102.13682,146.45088,922.2768,8.7516985,18.59014,2
104.5686,81.917946,7.1435847,3.1825519,75.10886,877.1955,918.74835,120.088455,103.76623,146.13951,923.99146,8.256749,18.613964,2
104.40506,83.90138,6.9626117,3.4942863,74.75965,875.6654,951.8793,129.65591,103.65952,145.08463,922.9142,8.553581,18.646065,2
104.55377,82.34508,6.953045,3.1007524,74.75029,919.14246,913.7827,117.80981,104.77817,144.13556,948.7599,8.435838,18.70965,2
104.0291,81.35748,7.1124806,2.9895868,74.72378,900.6361,938.9167,116.719086,103.710915,145.0833,924.9392,8.587122,18.609642,2
104.680664,86.90501,7.0337057,2.7958994,74.78128,879.0116,978.0393,129.95819,103.447815,146.65196,923.897,8.628914,18.852219,2
104.69963,87.99326,6.7029176,3.1574674,74.95782,875.5784,923.7884,117.7408,103.295425,145.19173,925.54626,8.947409,18.720982,2
106.07061,81.72083,6.986652,3.1314056,74.79774,911.2422,903.8548,116.2037,103.67509,145.46654,930.0401,9.057511,18.742756,1
107.52387,90.40289,6.999998,3.1727967,75.00571,919.38385,906.8765,127.96965,102.036545,143.91309,926.14185,9.24459,18.87568,2
107.214874,80.312126,7.073365,2.4091547,74.85312,880.82117,910.59753,120.292076,102.89447,143.77722,929.7848,9.333381,18.795353,1
104.56272,87.27727,6.929238,2.92401,74.82526,918.90894,897.66046,110.6657,101.923485,144.78343,926.2597,8.806191,18.627243,1
104.0451,80.74531,6.915383,3.0229223,74.72505,879.64215,900.4481,124.292755,104.444824,144.48013,924.6037,8.925164,18.851883,1
104.47619,81.430176,7.0351543,3.4703093,74.5973,880.5602,897.9357,138.8815,103.369736,143.90121,932.9971,8.777355,18.910265,1
104.11581,83.3133,6.9116325,4.0207286,74.714134,899.58374,935.4348,125.98248,106.18799,145.42093,924.98364,8.964679,18.62648,1
104.31898,82.17057,6.982717,2.8130023,74.65697,882.52325,903.21436,129.90884,104.45336,143.34412,945.3279,8.694268,18.966051,2
106.9022,84.55578,6.9280977,2.6013496,74.957085,918.7643,910.1708,123.04578,104.86832,145.771,925.4568,9.311685,18.8132,2
104.443275,84.714935,6.8513646,2.9153411,74.89782,881.39154,916.2373,129.0608,104.522606,146.53809,921.22156,8.037263,18.9349,2
104.05856,81.92262,6.9566545,3.4646146,74.76822,911.52594,941.6499,113.55527,105.181595,144.98619,923.4352,8.654255,18.591438,2
104.17663,82.49472,7.0715046,3.0835679,74.68525,910.81793,971.5966,113.971214,102.79666,144.9543,925.94946,8.492747,18.651234,2
104.98301,85.03862,7.1942854,3.8115165,75.305534,919.40967,917.3782,128.66216,104.205025,145.67014,916.3862,9.073436,18.932682,2
104.01984,80.597336,6.8978195,3.6687508,74.79225,878.80804,908.45734,116.45922,107.21592,144.52463,922.2252,8.81474,18.790087,1
104.53637,82.601234,7.1828427,3.7522924,74.94344,918.688,920.1568,118.01523,103.075035,145.0036,941.6963,8.316531,18.77903,2
104.0089,81.06131,6.817883,3.8524046,74.685776,905.06134,909.3979,116.1343,105.58445,145.12634,932.9449,8.914091,18.814854,1
103.99347,80.71765,6.9821467,3.8843298,74.69839,880.37726,910.83966,127.65462,106.64822,144.14757,924.21075,8.6103115,18.924017,1
105.88682,86.52791,6.7262263,2.9871564,74.95268,878.9228,912.58527,111.20565,107.04745,146.22476,923.7118,8.053013,18.641714,2
104.37655,82.42478,6.9048753,3.4002576,74.77925,914.00494,911.7509,124.76161,104.463554,144.99542,938.93243,8.451253,18.927977,2
107.30242,83.23217,7.0672045,2.2397194,74.87438,900.30634,952.12573,116.708336,102.727425,146.14917,926.51855,8.467755,18.77465,2
103.8535,81.832146,6.9245424,4.052636,74.728096,918.7406,957.15533,110.38719,106.42283,145.3151,920.7046,8.833295,18.639866,1
104.88154,87.43318,6.8658314,2.7606232,74.93394,880.6316,906.1916,114.72349,104.462265,145.81555,939.9525,8.260141,18.798674,2
104.81269,89.69879,7.1686416,3.1834028,74.752495,919.40924,907.2116,123.95724,99.83195,143.47572,921.30194,8.643914,18.746181,1
104.189415,82.09237,6.99945,3.8479853,74.63591,892.2336,908.9846,133.07663,103.84221,145.23784,927.9083,8.850663,18.55397,1
104.52595,86.25603,6.826602,3.021065,74.92559,875.2834,927.7446,113.954994,106.60837,146.05963,924.66943,8.652568,18.703104,2
107.98273,91.80667,8.848098,3.5229487,75.11463,919.143,912.4615,139.28748,100.06635,142.20299,929.55884,9.35284,18.955303,2
104.18387,80.81897,7.93771,2.9633284,74.79655,883.1777,904.6697,124.31104,103.71565,145.26822,929.77826,8.906994,18.970297,1
104.236,81.15745,7.0043364,3.1012158,74.71271,878.8347,908.9524,131.31294,104.38869,144.18668,933.0562,8.8724375,18.760912,2
104.11483,81.40674,6.9777784,3.6585605,74.667206,896.35114,909.859,129.92671,105.41087,144.12004,926.5471,8.729372,18.631098,1
104.886314,85.24304,7.036152,3.9066322,74.64302,875.98303,925.8869,142.52774,104.71794,145.16795,927.0737,9.117398,18.613329,1
104.48787,85.48057,6.985299,2.9254012,74.774124,875.16284,977.6002,124.1727,103.41243,146.15164,925.10504,8.5529995,18.773605,2
106.42122,89.78954,6.9527555,2.9844084,74.85346,919.0799,896.4968,128.48775,101.633026,144.54799,925.68066,9.090989,18.686296,1
103.94985,81.094154,6.9089446,3.111663,74.69432,880.23505,912.1729,123.923645,104.34592,144.53262,926.172,8.903991,18.552181,1
104.577225,83.33694,6.9918976,3.0110393,75.23729,915.1042,911.22876,119.48982,104.36231,146.56517,923.6688,8.848744,18.84246,2
104.38267,83.00744,7.046059,3.684126,75.20394,913.39453,916.2672,119.667595,103.87281,146.26521,923.87366,8.790109,18.689306,2
104.03814,81.667114,6.8981137,3.3087475,74.79743,916.8753,918.3007,114.56736,105.949394,145.03723,920.738,8.715327,18.64226,2
104.20416,81.950905,6.8636184,3.013099,74.83963,899.33527,907.88824,119.629005,104.78535,144.74957,940.8286,8.6277,18.91259,2
103.97112,82.3045,7.112042,4.126211,74.64831,916.87244,942.9072,115.59573,105.13624,145.22586,929.2478,8.670544,18.557161,1
104.021,82.32254,7.0017395,3.609804,74.76186,912.2642,938.647,112.995224,105.36344,144.57593,923.261,8.792789,18.62632,2
104.12122,81.847244,7.1789465,2.9606085,74.75368,883.564,926.52545,123.31295,105.65462,145.46735,923.6622,8.628465,18.653664,1
104.10064,83.90011,6.9240694,3.1430724,74.7486,919.255,914.14453,107.502655,103.524605,143.76315,927.9981,8.978755,18.691782,1
104.10625,81.541626,6.9395275,3.037054,74.70911,904.33136,903.03345,125.31066,105.34454,143.86005,922.90186,9.077004,18.58873,1
104.06611,80.17253,6.751282,4.191641,74.79207,892.2362,908.1461,118.582695,105.246155,146.55585,927.4021,8.383635,18.90961,2
104.19809,81.593025,7.025751,3.1808305,74.76361,914.6827,920.321,114.84707,104.8124,144.48067,930.25684,8.848451,18.664185,2
104.72598,79.38069,10.549442,3.3537514,74.71426,887.99084,917.3262,132.97156,103.812546,144.86012,934.31177,9.073206,18.9665,1
104.19462,81.15274,6.9487343,3.2256699,74.72448,895.18176,902.2337,132.48015,103.99532,144.49487,923.2923,8.691319,18.913433,2
105.99598,91.28191,7.5103483,3.3049746,74.948105,892.92163,902.7693,115.877335,100.45179,145.06154,926.06085,8.903679,18.632181,2
104.81103,86.85924,6.8309884,3.2248042,74.890434,911.0361,901.946,112.256454,105.60398,145.09961,925.3888,8.921247,18.70741,2
104.42354,83.86511,6.9176927,2.7302008,74.84031,880.25604,943.5255,119.92555,105.61286,146.47763,921.1299,8.214096,18.653389,2
104.27124,80.99833,6.8155236,4.379391,74.6453,886.13385,901.09534,122.49129,103.7289,146.92964,935.23694,8.422282,18.973204,1
105.41801,83.64754,10.045169,4.2091007,74.669205,881.8154,916.4683,145.67717,106.04648,144.11086,931.02454,9.349647,18.882593,1
107.850464,87.543175,7.0423636,2.49869,75.508255,911.48486,929.8083,120.91455,103.08052,146.9738,923.133,9.170809,18.953964,2
103.97872,80.89109,6.918754,3.1878262,74.741585,879.56116,902.5673,124.33929,105.75972,144.04175,923.51086,8.729449,18.863289,1
103.96657,81.43215,7.0264325,3.2653873,74.79064,885.1643,907.44434,122.14455,106.28019,144.53351,923.883,8.781835,18.871687,2
107.4658,89.42857,7.0119495,2.4514732,75.41715,895.0479,926.4278,115.353676,104.98453,147.23608,922.25745,8.055331,18.919964,2
104.55045,86.38035,6.9419446,3.0170605,74.70452,877.3603,989.15094,124.22104,102.878586,146.02187,926.3854,8.494034,18.751875,1
104.229355,81.97435,6.9142156,3.2892454,74.76217,897.74426,903.9122,118.15769,105.84929,143.78922,936.57153,8.751973,18.942362,2
104.339745,84.46769,6.825346,3.2088153,74.925224,880.5685,907.1864,127.3238,103.37097,146.42403,924.33124,8.548031,18.952911,2
104.715126,85.507324,7.0186415,2.755223,74.85139,878.0117,952.69775,122.39691,103.28038,146.61342,928.6775,8.216254,18.80329,2
104.606804,87.97291,7.0568256,3.124809,74.79743,919.40967,915.8728,125.5714,100.76508,144.99939,918.14636,8.482883,18.647495,1
103.98821,81.21766,6.7908034,3.5855958,74.70419,883.55475,903.35016,115.57,105.571594,145.3723,931.35876,9.148082,18.681864,1
104.545555,82.695656,7.37195,3.4826097,74.98661,919.40924,921.9529,124.370224,103.36567,145.50629,926.004,9.14965,18.912388,2
